frame,front_knee_angle,rear_knee_angle,hip_angle,torso_lean,left_elbow_angle,right_elbow_angle,body_linearity,entry_angle,streamline_angle,elbow_extension,elbow_lock_angle
34,137.44091796875,121.49191284179688,30.272260665893555,40.48866215042663,171.617431640625,168.29888916015625,45.59473962897374,146.24145487288465,99.74782231748334,171.617431640625,169.95816040039062
35,137.56993103027344,121.58781433105469,30.4459285736084,40.615949103984654,170.68161010742188,168.25563049316406,45.63302140287911,146.41035320040578,99.7609285339558,170.68161010742188,169.46862030029297
36,137.65208435058594,121.64999389648438,30.558469772338867,40.69017171113187,170.2865447998047,168.2310791015625,45.6464719602815,146.48497016770682,99.76408626579885,170.2865447998047,169.2588119506836
37,137.76412963867188,121.72579956054688,30.61284065246582,40.72836906011122,169.95245361328125,168.1956329345703,45.66937403433577,146.52043309610846,99.7537433977937,169.95245361328125,169.07404327392578
38,137.89149475097656,121.76437377929688,30.611980438232422,40.73267128001862,169.60537719726562,168.1439971923828,45.66084708641493,146.4018849411853,99.63449561416,169.60537719726562,168.87468719482422
39,137.98318481445312,121.79975891113281,29.732860565185547,39.83115056768807,172.6896209716797,168.0413055419922,45.371350602484064,146.7124636175129,99.77702764826124,172.6896209716797,170.36546325683594
40,137.9104766845703,121.8770751953125,29.990266799926758,40.087000933017904,171.53245544433594,167.9852752685547,45.56978128042836,146.80952727005615,99.73086963720634,171.53245544433594,169.7588653564453
41,137.87393188476562,121.93174743652344,29.228662490844727,39.306757377801226,174.97206115722656,167.9434814453125,45.14153326713075,146.8348141253031,99.70332011741914,174.97206115722656,171.45777130126953
42,138.02877807617188,122.0328369140625,29.78406524658203,39.82285906664463,172.77783203125,167.89817810058594,45.31892594277711,147.0732394828865,99.66681323784172,172.77783203125,170.33800506591797
43,138.14749145507812,122.08734130859375,30.130237579345703,40.143210243820064,171.56182861328125,167.85397338867188,45.38904349592449,147.16307856666435,99.62435331486563,171.56182861328125,169.70790100097656
44,138.2595672607422,122.14933776855469,30.329753875732422,40.307203083437194,170.49452209472656,167.77200317382812,45.33321552896913,147.3727295264818,99.58543748848166,170.49452209472656,169.13326263427734
45,138.2864227294922,122.17762756347656,30.42181396484375,40.38223775278066,170.12347412109375,167.71925354003906,45.39973762711211,147.39911998458584,99.57908558078294,170.12347412109375,168.9213638305664
46,138.31576538085938,122.20358276367188,30.447072982788086,40.39551924867193,169.9285430908203,167.6673126220703,45.42682531201909,147.40155405937077,99.5475070366409,169.9285430908203,168.7979278564453
47,138.38523864746094,122.23146057128906,30.461973190307617,40.39326375764083,169.4375457763672,167.63092041015625,45.37140563083417,147.51821802299622,99.51946430145604,169.4375457763672,168.53423309326172
48,138.4244384765625,122.23989868164062,30.500757217407227,40.422871947383456,169.02783203125,167.5992889404297,45.31754593507582,147.60389454115852,99.49661332154554,169.02783203125,168.31356048583984
49,138.51145935058594,122.25181579589844,30.53407859802246,40.45116206512402,168.8447265625,167.58367919921875,45.33714536587579,147.63991379710603,99.4931810884633,168.8447265625,168.21420288085938
50,138.55018615722656,122.26042175292969,30.55161476135254,40.46487737358965,168.67819213867188,167.5576934814453,45.30973472494648,147.70444621937463,99.48419079168681,168.67819213867188,168.1179428100586
51,138.64453125,122.26820373535156,30.56682014465332,40.476442397486515,168.61708068847656,167.54074096679688,45.34058730112498,147.72202814608738,99.48435958480431,168.61708068847656,168.07891082763672
52,138.71939086914062,122.26806640625,30.58038330078125,40.48459625217022,168.52931213378906,167.47128295898438,45.37294423874114,147.7005537761842,99.45122751901954,168.52931213378906,168.00029754638672
53,138.81077575683594,122.27522277832031,30.586137771606445,40.47394862461774,168.5260772705078,167.4302215576172,45.41629503141686,147.63800607468775,99.41354040347932,168.5260772705078,167.9781494140625
54,138.86135864257812,122.275390625,30.599123001098633,40.481771489978314,168.62457275390625,167.41720581054688,45.42689507478683,147.55197560482594,99.33473051875949,168.62457275390625,168.02088928222656
55,139.03126525878906,122.259521484375,30.608631134033203,40.489377461084125,168.62339782714844,167.40773010253906,45.47327046526068,147.47442935775746,99.32973470841381,168.62339782714844,168.01556396484375
56,139.0127716064453,122.2607421875,30.566587448120117,40.446661383963715,168.67095947265625,167.45782470703125,45.490666492487975,147.33730176570353,99.24670516872673,168.67095947265625,168.06439208984375
57,139.0779571533203,122.23735046386719,30.52247428894043,40.40887615165274,168.58477783203125,167.63162231445312,45.53149070116971,147.20420855838623,99.2057621102488,168.58477783203125,168.1082000732422
58,139.093505859375,122.22593688964844,30.485795974731445,40.37492611498554,168.4594268798828,167.7295684814453,45.57237103612412,147.06530521354446,99.16883655095371,168.4594268798828,168.09449768066406
59,139.17445373535156,122.2239990234375,30.48150634765625,40.36556224240057,168.4575958251953,167.70367431640625,45.53825347384146,147.2344914053475,99.18652263089719,168.4575958251953,168.08063507080078
60,139.1574249267578,122.22669982910156,30.4896183013916,40.36166537082582,168.27757263183594,167.62892150878906,45.47825834358433,147.4517358394694,99.23506140812488,168.27757263183594,167.9532470703125
61,139.1658172607422,122.20866394042969,30.502779006958008,40.373344506091094,168.00836181640625,167.5094757080078,45.49093402779752,147.54701752924578,99.31460927752417,168.00836181640625,167.75891876220703
62,139.1764373779297,122.19697570800781,30.52644920349121,40.395224143629065,165.56390380859375,167.38624572753906,45.49382986258339,148.18238769354562,99.74717174140491,167.38624572753906,166.4750747680664
63,139.19253540039062,122.17762756347656,30.529611587524414,40.3962833516435,165.80398559570312,167.35096740722656,45.480915118528216,148.13102513189747,99.71679445529236,167.35096740722656,166.57747650146484
64,139.1499481201172,122.20364379882812,30.541967391967773,40.39936072100059,165.9680938720703,167.01463317871094,45.51616864857658,148.18220632154782,99.73756571311291,167.01463317871094,166.49136352539062
65,139.1405792236328,122.19993591308594,30.51749610900879,40.373871714761094,165.97213745117188,166.8347930908203,45.57779003737079,148.2435628611547,99.76593587023734,166.8347930908203,166.4034652709961
66,138.4942169189453,122.19091796875,30.553091049194336,40.406231406503444,166.01039123535156,166.88072204589844,45.43870997382211,148.54351671838677,99.80703612936878,166.88072204589844,166.445556640625
67,138.07077026367188,122.19692993164062,30.550222396850586,40.38556373684918,166.12344360351562,166.9816436767578,45.32258430100815,148.72738075979115,99.8181985978086,166.9816436767578,166.55254364013672
68,138.12156677246094,122.20809936523438,30.51946258544922,40.343437159148394,166.5908966064453,167.2019805908203,45.30903897797207,148.71411396952735,99.77948897634107,167.2019805908203,166.8964385986328
69,138.14004516601562,122.21183776855469,30.57988929748535,40.38153668438373,166.62660217285156,167.41539001464844,45.3989671513229,148.85324927703627,99.84131666679856,167.41539001464844,167.02099609375
70,138.18179321289062,122.26118469238281,30.665719985961914,40.42890728433527,166.6160125732422,167.67337036132812,45.44084660746203,148.99580330199385,99.91472901437712,167.67337036132812,167.14469146728516
71,138.2313995361328,122.24636840820312,30.679704666137695,40.419643315003555,166.60964965820312,167.6611328125,45.527671463566364,149.162079813962,100.00583984348278,167.6611328125,167.13539123535156
72,134.63783264160156,122.27410888671875,31.143102645874023,40.356634306830166,166.54771423339844,167.66122436523438,45.51987803495261,149.35969084541202,100.0483722256608,167.66122436523438,167.1044692993164
73,135.84091186523438,122.28314208984375,31.00947380065918,40.34061476263947,166.47994995117188,167.6508026123047,45.52932906106361,149.48734872573834,100.10317421230809,167.6508026123047,167.06537628173828
74,136.52041625976562,122.29833984375,30.933460235595703,40.34208137415316,166.37156677246094,167.62298583984375,45.52854762716896,149.60849011202922,100.13951630747337,167.62298583984375,166.99727630615234
75,136.95611572265625,122.29364013671875,30.859390258789062,40.31412373508607,166.42921447753906,167.6053009033203,45.583550404525624,149.60066724699556,100.13097332482202,167.6053009033203,167.0172576904297
76,136.6624755859375,122.32733154296875,30.838699340820312,40.275427228741734,166.3765106201172,168.10943603515625,45.44128978713683,149.51552316657347,100.02749722862487,168.10943603515625,167.24297332763672
77,136.60324096679688,122.34600830078125,30.814006805419922,40.240913377447804,166.3328094482422,168.39646911621094,45.432985821787966,149.45836442713875,99.98945037677784,168.39646911621094,167.36463928222656
78,133.3607635498047,122.39445495605469,31.180164337158203,40.192295488576306,166.34405517578125,168.60299682617188,45.41823119722403,149.40041657449066,99.9361021107443,168.60299682617188,167.47352600097656
79,132.15757751464844,122.43759155273438,30.366151809692383,39.2097038684787,169.78273010253906,168.74501037597656,45.252140196699045,149.35913467493705,99.92347431565513,169.78273010253906,169.2638702392578
80,131.80850219726562,122.45933532714844,30.08911895751953,38.88735081758534,170.70352172851562,168.8197021484375,45.27737127099454,149.2625928771913,99.92854479052804,170.70352172851562,169.76161193847656
81,131.71180725097656,122.48408508300781,29.93187141418457,38.71217607485045,171.03390502929688,168.4445037841797,45.402109415114516,149.35455834102765,99.99059990988921,171.03390502929688,169.73920440673828
82,132.06198120117188,122.50665283203125,30.444501876831055,39.116465101023465,169.52647399902344,168.28866577148438,45.4930974625159,149.45464822097546,99.98858519541103,169.52647399902344,168.9075698852539
83,132.25076293945312,122.52531433105469,30.154335021972656,38.760809577832205,170.72491455078125,168.1476593017578,45.49299716640785,149.56564529154826,100.02703510838711,170.72491455078125,169.43628692626953
84,132.46566772460938,122.53034973144531,30.036428451538086,38.56967937274482,171.38877868652344,168.06443786621094,45.505336731593296,149.59543726997276,100.04338485523637,171.38877868652344,169.7266082763672
85,132.33177185058594,122.51258850097656,30.05641746520996,38.58246229402373,171.2285919189453,167.91128540039062,45.622989644804925,149.69332216282749,100.09734913996047,171.2285919189453,169.56993865966797
86,132.24893188476562,122.49037170410156,30.06599235534668,38.58082492150954,171.01678466796875,167.767333984375,45.7791205573344,149.74455784289205,100.12757874496623,171.01678466796875,169.39205932617188
87,132.0620574951172,122.64541625976562,30.042675018310547,38.54051281770036,170.8200225830078,167.6190643310547,45.96361649245442,149.79949057254083,100.1489771677003,170.8200225830078,169.21954345703125
88,131.02207946777344,122.80801391601562,29.959653854370117,38.439384132421104,170.61090087890625,167.4568634033203,46.28934630238303,149.72428446215366,100.16390192243132,170.61090087890625,169.03388214111328
89,130.34474182128906,122.92343139648438,29.916582107543945,38.396631838895146,170.55906677246094,167.22422790527344,46.52591131094201,149.57377021283844,100.16232241725915,170.55906677246094,168.8916473388672
90,129.8345489501953,123.01324462890625,29.9055233001709,38.37929192559528,170.6439666748047,167.06166076660156,46.599579161872626,149.57592145403729,100.16251931286517,170.6439666748047,168.85281372070312
91,129.6991424560547,123.04978942871094,29.867435455322266,38.35741647583414,170.6605224609375,167.08326721191406,46.675830103205584,149.55474546939035,100.17031630291073,170.6605224609375,168.87189483642578
92,133.95346069335938,123.090087890625,29.46645164489746,38.376970635215564,170.42359924316406,167.03294372558594,46.84597032788675,149.41255525066472,100.14528490103709,170.42359924316406,168.728271484375
93,134.55625915527344,123.12539672851562,29.429241180419922,38.45328548933746,170.89315795898438,166.9816436767578,46.94247406135043,149.34927253869296,100.18358003708042,170.89315795898438,168.9374008178711
94,134.5739288330078,123.15225219726562,29.462419509887695,38.51108628897806,169.2664337158203,166.9327392578125,46.98861553367663,149.24458351115396,100.17120018774845,169.2664337158203,168.0995864868164
95,134.68374633789062,123.1942138671875,29.396005630493164,38.47845750128401,168.44485473632812,167.2180938720703,47.02252294331835,149.1232947571125,100.19693540773355,168.44485473632812,167.83147430419922
96,134.64602661132812,123.20144653320312,29.36962127685547,38.47950580445658,169.0115509033203,167.67535400390625,47.04100010529277,148.62787479781878,100.03825970123395,169.0115509033203,168.34345245361328
97,130.7281494140625,123.01588439941406,29.63202667236328,38.481849305955656,167.88250732421875,167.71170043945312,47.1371354948445,148.32280777817354,100.01828269283175,167.88250732421875,167.79710388183594
98,129.37744140625,123.01953125,29.69688606262207,38.49934217778134,167.64239501953125,167.99159240722656,47.06688040039928,148.2462687763814,100.00436948253855,167.99159240722656,167.8169937133789
99,128.7540740966797,123.03829956054688,29.73421287536621,38.51398756735602,167.42628479003906,168.04705810546875,47.01335855727557,148.23202123903314,100.04087732599857,168.04705810546875,167.7366714477539
100,128.46255493164062,123.04963684082031,29.649511337280273,38.50402702020494,167.2528076171875,167.88226318359375,47.04119476351887,148.14020475438457,100.0398290596807,167.88226318359375,167.56753540039062
101,128.3319091796875,123.05361938476562,29.635223388671875,38.50995095587798,169.16075134277344,167.85098266601562,47.017208894546975,148.16881973603833,100.05532363159003,169.16075134277344,168.50586700439453
102,132.48829650878906,123.03958129882812,29.264001846313477,38.503878911949094,170.79270935058594,167.65280151367188,47.11919244736365,148.15252559929326,100.12220160971977,170.79270935058594,169.2227554321289
103,134.26463317871094,123.00837707519531,29.106517791748047,38.482870090920585,169.68255615234375,167.59494018554688,47.36215985675577,148.2446205444457,100.29164313964213,169.68255615234375,168.6387481689453
104,135.1046905517578,122.77943420410156,29.062156677246094,38.48136085774532,168.4557342529297,167.59400939941406,47.52639252605735,148.32590348235266,100.46135803013105,168.4557342529297,168.02487182617188
105,135.60491943359375,122.64755249023438,29.01698112487793,38.460687560600945,167.85589599609375,167.73480224609375,47.600019202301816,148.57331857367444,100.52879453892884,167.85589599609375,167.79534912109375
106,136.15916442871094,122.54452514648438,29.00922966003418,38.457453420898155,167.1668243408203,167.88917541503906,47.740490704842344,148.6951467025459,100.60761666406954,167.88917541503906,167.5279998779297
107,137.0322265625,122.59280395507812,28.97296714782715,38.43092370039741,166.92762756347656,168.02462768554688,47.68430126390449,149.27509681455737,100.71219443377093,168.02462768554688,167.47612762451172
108,137.783935546875,122.60569763183594,28.959075927734375,38.42995119921488,166.61448669433594,168.16773986816406,47.82349068589087,149.4835418994743,100.80912453882303,168.16773986816406,167.39111328125
109,137.84793090820312,122.41510009765625,30.515893936157227,39.98812988413599,162.86778259277344,168.32029724121094,48.35747430802603,150.96291461808588,101.97080275247352,168.32029724121094,165.5940399169922
110,137.40151977539062,122.27033996582031,30.676502227783203,40.3520246786408,162.94573974609375,168.53160095214844,48.57692696290587,151.1164163221045,102.16856192397897,168.53160095214844,165.7386703491211
111,137.30252075195312,122.15957641601562,30.697986602783203,40.37761473227677,164.27474975585938,168.82301330566406,48.58140695018669,150.96396299680737,102.0209400899347,168.82301330566406,166.54888153076172
112,137.2334442138672,122.02557373046875,30.782745361328125,40.47032874484499,163.3045196533203,168.70449829101562,48.595340102143204,150.9850997733126,102.0374587739496,168.70449829101562,166.00450897216797
113,135.73377990722656,121.9879150390625,30.59279441833496,40.54730395120164,162.7393341064453,168.2337188720703,48.64122643891685,151.12085667421763,102.0549213397043,168.2337188720703,165.4865264892578
114,130.7315673828125,121.98658752441406,30.933753967285156,40.408517907718604,163.05389404296875,168.16014099121094,48.630184769903885,151.10451246851437,101.93327959258575,168.16014099121094,165.60701751708984
115,128.55604553222656,121.99324035644531,31.036029815673828,40.37272239252208,163.28628540039062,168.1269073486328,48.50666322227602,151.22205801988585,101.87440338209599,168.1269073486328,165.70659637451172
116,128.0426025390625,121.99371337890625,31.02378273010254,40.37591723038994,163.55169677734375,168.09185791015625,48.556603349997104,151.10096479949584,101.81138624282052,168.09185791015625,165.82177734375
117,132.80857849121094,122.20091247558594,30.77320098876953,40.39921318032713,162.43409729003906,168.16104125976562,48.66098821360102,151.3659382188697,102.08986559961643,168.16104125976562,165.29756927490234
118,134.52279663085938,122.30909729003906,30.723217010498047,40.46124629668369,162.05740356445312,168.19688415527344,48.75998974714217,151.4669049002282,102.24319899526132,168.19688415527344,165.12714385986328
119,135.2703857421875,122.89073181152344,30.519332885742188,40.29100881416359,162.40707397460938,167.77699279785156,48.749179646940576,151.64649741570094,102.29285108539639,167.77699279785156,165.09203338623047
120,135.72695922851562,123.22781372070312,30.47357749938965,40.269911733914995,162.6204376220703,167.5521240234375,48.71803085124307,151.80837443795411,102.32274489051494,167.5521240234375,165.0862808227539
121,131.70555114746094,123.53506469726562,30.8024959564209,40.35358588306215,166.99954223632812,166.83912658691406,48.49560021433448,151.52401774701002,101.39792227609202,166.99954223632812,166.9193344116211
122,133.40737915039062,123.74699401855469,30.625118255615234,40.4180842251692,165.2742919921875,166.48626708984375,48.68204793102421,151.68685826257706,101.70558797155776,166.48626708984375,165.88027954101562
123,134.260009765625,123.86029052734375,30.381690979003906,40.51438572083175,163.52432250976562,166.5426788330078,49.11314091500154,151.64764800230338,101.99094053405437,166.5426788330078,165.03350067138672
124,131.94598388671875,123.91621398925781,29.371320724487305,39.187857432356935,162.4945526123047,165.73619079589844,49.25159631234155,151.36556764545514,101.62099628779295,165.73619079589844,164.11537170410156
125,130.7909393310547,123.53855895996094,28.99493408203125,38.76609498267918,162.25621032714844,165.4285888671875,49.46138836298694,151.15664974844051,101.48785344297654,165.4285888671875,163.84239959716797
126,133.794677734375,122.95449829101562,29.209060668945312,38.471799389502074,163.63238525390625,165.64053344726562,47.83331830061623,151.5046916934502,101.3105105713831,165.64053344726562,164.63645935058594
127,135.66998291015625,122.67413330078125,29.447359085083008,38.556328520202136,165.01585388183594,165.93943786621094,46.71582130429016,151.80249067081243,101.25627908297606,165.93943786621094,165.47764587402344
128,137.34217834472656,122.77595520019531,29.840476989746094,38.84094184702551,165.88954162597656,166.29576110839844,45.8775125543818,152.35702761766007,101.29860248120885,166.29576110839844,166.0926513671875
129,140.8088836669922,122.82789611816406,29.367664337158203,38.997534389301,168.09251403808594,166.43812561035156,44.34836415419431,151.4556178204398,99.96284753468525,168.09251403808594,167.26531982421875
130,141.89486694335938,123.62776184082031,30.29994010925293,39.521601502445186,168.64906311035156,167.1244659423828,43.142308823711026,152.21677973798322,99.62375406968863,168.64906311035156,167.8867645263672
131,142.17724609375,123.91758728027344,30.6073055267334,39.73396691910899,171.26795959472656,167.519287109375,42.88632820315888,151.9750266534424,98.94812211946568,171.26795959472656,169.39362335205078
132,141.42031860351562,123.99325561523438,31.020732879638672,39.87762033770013,168.58888244628906,167.4951629638672,42.74988849966416,152.60911808464581,99.3764363060914,168.58888244628906,168.04202270507812
133,141.03968811035156,124.10360717773438,30.180343627929688,39.17566805228446,169.6262664794922,168.1046905517578,42.668177025403644,152.20820159758702,99.58615875269331,169.6262664794922,168.865478515625
134,141.3008270263672,124.15232849121094,30.375259399414062,39.422882988557184,170.7344207763672,168.19793701171875,42.854105385190515,152.46888391485268,99.61961480398864,170.7344207763672,169.46617889404297
135,141.72811889648438,124.22972106933594,30.592138290405273,39.592134879425124,168.5835723876953,168.39247131347656,43.172508452525975,153.14173574165414,100.20709457363347,168.5835723876953,168.48802185058594
136,141.67454528808594,124.03341674804688,30.602739334106445,39.624821413473455,169.25564575195312,168.2150115966797,43.2821482043852,152.94982427146002,100.23862119718241,169.25564575195312,168.7353286743164
137,142.94886779785156,124.16532897949219,30.465688705444336,39.94725117819299,167.25892639160156,168.27194213867188,43.467567371948746,153.0591112823702,100.41793690703722,168.27194213867188,167.76543426513672
138,140.59315490722656,124.05728149414062,30.533918380737305,39.86776527080564,167.99099731445312,168.29666137695312,44.00441746287248,152.01374081569264,100.2619975128419,168.29666137695312,168.14382934570312
139,140.4542236328125,123.95228576660156,30.676013946533203,39.901599628464275,168.85630798339844,167.4825439453125,44.14067531767057,151.75210555829307,100.34248173401778,168.85630798339844,168.16942596435547
140,140.7395477294922,123.85122680664062,30.835304260253906,39.98856565116981,170.4366455078125,166.88284301757812,43.999436841246634,151.69652275708015,100.35631335800879,170.4366455078125,168.6597442626953
141,140.09622192382812,123.98567199707031,30.12860107421875,39.2494853816632,173.7314453125,166.8798370361328,43.67106905986415,151.49568794969682,100.38355746285814,173.7314453125,170.3056411743164
142,139.88714599609375,123.997802734375,30.243816375732422,39.34434505559099,172.7406463623047,166.93325805664062,43.955773169315954,151.46488164595982,100.42447451691554,172.7406463623047,169.83695220947266
143,138.69757080078125,123.9241943359375,29.836360931396484,39.06525102715289,174.55853271484375,167.2007293701172,43.95004083184874,150.9196235273669,100.4186730432158,174.55853271484375,170.87963104248047
144,138.1141815185547,123.91799926757812,29.698766708374023,38.96145842767723,175.08346557617188,167.17138671875,43.93668272836088,150.6919859814728,100.42136498996962,175.08346557617188,171.12742614746094
145,137.41651916503906,123.9375,29.275066375732422,38.516839305705105,174.05406188964844,167.4007110595703,44.37670811999437,150.30460786726388,100.25897549140704,174.05406188964844,170.72738647460938
146,136.97262573242188,123.91175842285156,29.10955047607422,38.35413094596354,173.59042358398438,167.14663696289062,44.56564624976359,150.08706797488287,100.18060820489109,173.59042358398438,170.3685302734375
147,136.53280639648438,123.86778259277344,28.960969924926758,38.29151176269091,173.30079650878906,166.60963439941406,44.838834276452324,150.00350229127943,100.20079396147004,173.30079650878906,169.95521545410156
148,136.37722778320312,123.76387023925781,28.92521858215332,38.28210314053295,172.88584899902344,166.30789184570312,45.061540853656105,150.0653662542101,100.2695513911918,172.88584899902344,169.59687042236328
149,136.8146209716797,123.69746398925781,28.828279495239258,38.21548678146607,171.9932403564453,166.7567138671875,45.44217878833731,150.1423795403036,100.34656250740485,171.9932403564453,169.3749771118164
150,137.2635040283203,123.57943725585938,29.529050827026367,38.8346357267132,169.3115692138672,167.71389770507812,45.98765213674319,150.18374918753784,100.36958576414858,169.3115692138672,168.51273345947266
151,138.1312713623047,123.52027893066406,30.116064071655273,39.03948185880853,167.70481872558594,167.76263427734375,46.42742476429707,150.49385240562137,100.52380825726169,167.76263427734375,167.73372650146484
152,138.2628936767578,123.51249694824219,30.161083221435547,39.15408693722546,167.1099395751953,167.82069396972656,46.659045525993115,150.61901637125536,100.67712961748674,167.82069396972656,167.46531677246094
